id;assessmentDate;assessmentRound;assessedBy;approvedBy;documentationScreening;documentationPopulationReduction;documentationGeographicExtent;documentationPopulationSize;documentationQuantitativeAnalysis;scientificName;vernacularName;population;taxonID;scientificNameAuthorship;family;order;speciesGroup;redlistCategory;redlistCategoryCriteria;redlistCategoryUpDownListing;habitat.ecosystems;habitat.overallHabitatTypes;habitat.specificHabitatTypes;habitat.overallSubstrates;habitat.substrates;habitat.diets;habitat.dietsSpecies;habitat.dietsGenera;humidity.min;humidity.max;reaction.min;reaction.max;nutrient.min;nutrient.max;salinity.min;salinity.max;lightCondition.min;lightCondition.max;temperature.min;temperature.max;disturbance.min;disturbance.max;geography.extentOfOccurrence;geography.areaOfOccurrence;geography.numberOfLocations;geography.fragmented;reduction.amount;reduction.timespan;population.matureIndividuals;quantitativeAnalysis;additionalInformation.yearOfFirstRecord;additionalInformation.yearOfMostRecentRecord;additionalInformation.trend;extended.historicNumberOfLocalities;extended.historicTrendDescription;extended.native;extended.geographicExtentCrossesRegion;extended.threats;extended.overallThreats;extended.nationalDistribution;extended.totalDistribution;extended.commentsForUpdownListing;extended.commentsForNomenclature;extended.references;extended.commentsForAdditionalInformation;extended.additionalComments
8897;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af AOO er foretaget med IUCN programmet GeoCAT. Ud fra en formodning om, at antallet af modne individer på kortskaftet skeblads eneste danske lokalitet svinger ekstremt, og at den danske bestand er isoleret i forhold til udenlandske bestande, kategoriseres arten i kritisk truet, CR, Arten er registreret få steder i Jylland, nemlig Gudenå ved Randers (1800-tallet), Fussing Sø (1946-47), Grund Fjord (1915-ca. 1950), Flade Sø og Ørum Sø i det sydlige Thy (forsvundet før 1977) samt Holmgård Sø NØ for Holstebro, hvor arten sidst er registreret i 1947 (Hartvig 2015, Schou et al. 2017).;Der foreligger ikke oplysninger om udviklingen af bestandsudviklingen for kortskaftet skeblad i Fussing Sø.;;Alisma gramineum;Kortskaftet skeblad;National;;Lej.;Alismataceae;Alismatales;Karplanter;CR;B2abc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2009;Decreasing;6;Kortskaftet skeblad er registreret få steder i Jylland, nemlig Gudenå ved Randers (1800-tallet), Fussing Sø (1946-47), Grund Fjord (1915-ca. 1950), Flade Sø og Ørum Sø i det sydlige Thy (forsvundet før 1977) samt Holmgård Sø NØ for Holstebro, hvor arten sidst er registreret i 1947 (Hartvig 2015, Schou et al. 2017).;;True;;;Kortskaftet skeblad er en arkæofyt. Den blev genfundet i Fussing Sø i 2000, hvor den optrådte på et op til 400 m2 stort område i 0,5 til 2,5 meters dybde (Jørgensen 2002). Arten er registreret på én lokalitet i én rude i AFD, hvor den er blevet registreret i 2009 (Hartvig 2015).;Kortskaftet skeblad har centraleuropæiske asiatisk udbredelse med vestlige, spredte forposter i England, Danmark og Marokko. Udbredelsen strækker sig fra Frankrig over Centraleuropa og Balkan og videre gennem Ukraine og Kaukasus til Centralsibirien. Nordvestgrænsen for artens naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;;Hartvig 2015, Hultén & Fries 1986, Jørgensen 2002, Mikkelsen 1943, Schou et al. 2017;Bestandsudviklingen for kortskaftet skeblad er i tilbagegang.;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Mikkelsen 1943).
8898;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. I forhold til Mikkelsen (1943) er lancet-skeblad tilsyneladende blevet mere almindelig i AFD, da arten er fundet på nye lokaliteter. Det kan skyldes, at den tidligere var dårligt kendt, idet den kan forekomme på sekundære lokaliteter (Hartvig 2015).;Der foreligger ikke oplysninger om udviklingen af bestandene af lancet-skeblad.;;Alisma lanceolatum;Lancet-skeblad;National;;With;Alismataceae;Alismatales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;52;Lancet-skeblad har i Danmark været registreret på Øerne øst for Storebælt undtagen Bornholm (Mikkelsen 1943). I forhold hertil er arten tilsyneladende blevet mere almindelig i AFD, da arten er fundet på nye lokaliteter. Det kan skyldes, at den tidligere var dårligt kendt, idet den kan forekomme på sekundære lokaliteter (Hartvig 2015).;;True;;;Lancet-skeblad en arkæofyt. Den forekommer i de sommervarme og nedbørsfattige egne og vokser på kalkrig dyndbund i vandhuller, bække og grøfter, samt ved langsomt strømmende vandløb og på tørlagt, fugtig bund. Arten forekommer nu på Falster og Lolland, i Syd-og Vestsjælland til Tissø og på Amager (Hartvig 2015, Schou et al. 2017). Lancet-skeblad er registreret på 21 lokaliteter i 19 ruder i AFD (Hartvig 2015).;Lancet-skeblad har eurasisk udbredelse, der går fra Den iberiske Halvø i vest over Nordafrika i syd og De britiske Øer i nord. Udbredelsen strækker sig over det sydlige Skandinavien, Centraleuropa, Italien, Balkan, Rusland, Tyrkiet, Kaukasus mod øst i Asien. Nordgrænsen for artens naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;;Hartvig 2015, Hultén & Fries 1986, Mikkelsen 1943, Schou et al. 2017;;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Mikkelsen 1943).
8893;2018;2019;Peter Wind;Søren Grøntved;Vejbred-skeblad er almindelig i hele Danmark og koloniserer gerne nyanlagte vandhuller.;;;;;Alisma plantago-aquatica;Vejbred-skeblad;National;;L.;Alismataceae;Alismatales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;Stable;;;;False;;;Vejbred-skeblad er en arkæofyt og registreret i 1165 ruder i AFD (Hartvig 2015).;Vejbred-skeblad har cirkum tempereret udbredelse med forekomst i det meste af Europa, Centralasien og i Nordamerika (Hultén & Fries 1986).;;;Hartvig 2015, Hultén & Fries 1986, Mikkelsen 1943;;
8895;2018;2019;Peter Wind;Søren Grøntved;Løgkarse er hjemmehørende i Danmark. I forhold til Pedersen (1958) er løgkarse overalt blevet hyppigere og har spredt sig markant mod nord og vest i Jylland i AFD (Hartvig 2015). Løgkarse er registreret i 1084 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Alliaria petiolata;Løgkarse;National;;(M.Bieb.) Cavara & Grande;Brassicaceae;Capparales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Løgkarse er almindelig i Østjylland og på Øerne, mens den er sjælden i Nord-, Vest- og Sydvestjylland.
8904;2018;2019;Peter Wind;Søren Grøntved;;;Kølet løg anses her for at være hjemmehørende. I forhold til Jessen (1935) er kølet løg registreret i 2 ruder på Hindsholm og i Københavnsområdet samt på gammelkendte lokaliteter på Nordfyn og Falster i AFD. Arten er i alt registreret i 6 ruder i AFD (Hartvig 2015). Bestandsudvikling er stabil eller måske i fremgang.;;;Allium carinatum;Kølet løg;National;;L.;Amaryllidaceae;Asparagales;Karplanter;NT;B2a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1869;;Stable;7;Der foreligger belæg af kølet løg fra 7 lokaliteter henholdsvis ved Åbenrå i Sønderjylland, på Nordfyn og Østfalster (Jessen 1935). Arten er forsvundet fra de fleste af disse lokaliteter allerede i det 19. århundrede. Nordgrænsen for kølet løgs naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;True;;;;;;;;;Kølet løg forekommer på lysåben, vekslende tør, overvejende alkalisk, nåringsfattig jordbund (Hartvig 2015). Artens tilhørsforhold til den danske flora er omdiskutteret (Løjtnant & Worsøe 1993, Hartvig 2015). På Østfalster forekommer der en stor bestand af kølet løg (Faurholdt 2000, 2006) ikke mindst som følge af den pleje af voksestedet.
8918;2018;2019;Peter Wind;Søren Grøntved;Kantet løg er hjemmehørende i Danmark. Arten er kendt fra én lokalitet ved Frøslev i Sønderjylland (1921-1943), men den blev ikke registreret ved AFD undersøgelsen i 1992-2015 (Hartvig 2015) og anses derfor for forsvundet fra Danmark.;;;;;Allium lusitanicum;Kantet løg;National;;Lam.;Amaryllidaceae;Asparagales;Karplanter;RE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1921;1943;;1;;;True;;;;;;;;Kantet løg er kendt fra én lokalitet ved Frøslev i Sønderjylland. Nordvestgrænsen for artens naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;Kantet løg blev ikke registreret ved AFD undersøgelsen 1992-2015 (Hartvig 2015) og anses derfor for forsvundet fra Danmark.
8908;2018;2019;Peter Wind;Søren Grøntved;Vild løg er hjemmehørende i Danmark. I forhold til Jessen (1935) er udbredelsen af vild løg i store træk den samme i AFD (Hartvig 2015). Vild løg er registreret i 704 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Allium oleraceum;Vild løg;National;;L.;Amaryllidaceae;Asparagales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Vild løg forekommer i de fleste morænelers egne af Danmark.
8916;2018;2019;Peter Wind;Søren Grøntved;;;Pur-løg er i alt registreret i 327 ruder i AFD (Hartvig 2015). De fleste af disse dækker over artens forvildede bestande og er derfor ikke regnet med her. Pur-løg anses som spontan på strandklipperne mellem Svaneke og Nexø (Hansen, K. 1981, Hartvig 2015) - et habitat, der minder om forholdene på alvaret bl.a. Øland og Gotland. Pur-løg dyrkes i haver og forvilder herfra i den øvrige del af Danmark. Udbredelsesarealet er Bornholms areal. Arten er ifølge NOVANA habitatovervågningsprogrammet i tilbagegang.;;;Allium schoenoprasum;Pur-løg;National;;L.;Amaryllidaceae;Asparagales;Karplanter;NT;B1b;;Terrestrisk;Kyst;;;Store sten/klipper;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;;;False;;;;;;;;.;
8924;2018;2019;Peter Wind;Søren Grøntved;Skov-løg er hjemmehørende i Danmark. I forhold til Jessen (1935) er skov-løg blevet mere udbredt i AFD, især i indlandet (Hartvig 2015). Skov-løg er registreret i 508 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang.;;;;;Allium scorodoprasum;Skov-løg;National;;L.;Amaryllidaceae;Asparagales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Skov-løg forekommer spredt i de fleste morænelers egne af Danmark.
8909;2018;2019;Peter Wind;Søren Grøntved;Rams-løg er hjemmehørende i Danmark. I forhold til Jessen (1935) har rams-løg spredt sig markant på Øerne, i Øst-, Vest- og Nordjylland i AFD. Arten er navnlig blevet hyppigere i indlandet (Hartvig 2015). Rams-løg er registreret i 516 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang.;;;;;Allium ursinum;Rams-løg;National;;L.;Amaryllidaceae;Asparagales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Rams-løg forekommer på god morænejord i kystnære skove i Østjylland og på Øerne
8911;2018;2019;Peter Wind;Søren Grøntved;Sand-løg er hjemmehørende i Danmark. I forhold til Jessen (1935) har sand-løg spredt sig til store dele af Jylland bl.a. de kalkrige littorinaskrænter i Thy i AFD (Hartvig 2015). Sand-løg er registreret i 367 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang.;;;;;Allium vineale;Sand-løg;National;;L.;Amaryllidaceae;Asparagales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Sand-løg forekommer på sandet jord i de fleste egne af Danmark især langs kysterne.
8912;2018;2019;Peter Wind;Søren Grøntved;Purpur sand-løg er hjemmehørende i Danmark. Den er registreret i 11 ruder i AFD (Hartvig 2015). Bestandsudviklingen for purpur sand-løg er ukendt.;;;;;Allium vineale var. purpureum;Purpur sand-løg;National;;Koch;Amaryllidaceae;Asparagales;Karplanter;DD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1858;;Unknown;;Purpur sand-løg blev samlet første gang på Falster i 1858 og siden ved Nyborg (Hansen, A. 1968a). I nyere tid er den fundet et par steder på Bornholm (Lütken 1988, Lyshede et al. 2003). Vestgrænsen for dens naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;True;;;;;;;;;Purpur sand-løg er en varietet af sand-løg med større, mere purpurfarvede blosterblade og færre yngleløg i blomsterstanden. Varieteten anses for at være endem for Baltikum (Hansen, A. 1968a, Jonsell 2004).
8919;2018;2019;Peter Wind;Søren Grøntved;Rød-el er hjemmehørende i Danmark. I forhold til Ødum (1968) er rød-el blevet hyppigere i Vestdanmark, hovedsagelig som reultat af forvildning (Hartvig 2015). Rød-el er registreret i 1259 ruder i AFD (Hartvig 2015). Bestandsudvikling: I fremgang.;;;;;Alnus glutinosa;Rød-el;National;;(L.) Gaertn.;Betulaceae;Fagales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Increasing;;;;False;;;;;;;;;Rød-el forekommer i de fleste egne af Danmark.
8929;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT.;;;Alopecurus aequalis;Gul rævehale;National;;Sobol.;Poaceae;Poales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;105;I forhold til Pedersen (1974) er gul rævehale nu noget sjældnere på de sydlige dele af Øerne, mens arten er nyfundet i andre dele af Danmark f.eks. på Fyn (Hartvig 2015).;;False;;;Gul rævehale er en arkæofyt og forekommer hist og her på fugtige steder som skovgrøfter, damme og tidvise vandhuller på Øerne og i Østjylland. Den er nyfundet ved flere vandhuller på Fyn, ligesom den er i stand til at sprede sig til sekundære voksesteder. Gul rævehale er registreret i 59 ruder i AFD (Hartvig 2015).;Gul rævehale har kontinentaltpræget boreal-cirkumpolar udbredelse (Pedersen 1974).;;;Hartvig 2015, Pedersen 1974;Bestandsudviklingen for gul rævehale er i svag tilbagegang.;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Pedersen 1974).
8925;2018;2019;Peter Wind;Søren Grøntved;;;Selv om sort rævehale er vindbestøver, formodes det, at bestanden på Bornholm er isoleret fra bestandene omkring Storstrømmen og fra de øvrige bestanden omkring Baltikum. Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT.;;;Alopecurus arundinaceus;Sort rævehale;National;;Poiret;Poaceae;Poales;Karplanter;NT;"B1a; B2a";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;9;I Pedersen (1974) er sort rævehale registreret på 7 lokaliteter ved Storstrømmen. I 1999 den er kendt på 9 lokaliteter, hvor nogle bestande beskrives som store og livskraftige, mens andre er mindre (Faurholdt 2000). Bestanden på Bornholm blev i 1986 opgjort til 10 m2 (Hansen 1986).;;True;;;Sort rævehale en arkæofyt og forekommer ved kysten af Nordfalster og på Bågø samt på Sydøstbornholm. Arten er registreret i 5 ruder i AFD (Hartvig 2015).;Hovedudbredelsen for sort rævehale er kontinental og ligger i Sibirien, hvor den når polarklimaet. Sydgrænse går over Mongoliet, Altai, Afghanistan, V-Pakistand, N-Iran, N-Irak og Syrien til Tyrkiet. Vestgrænsen går over Thrakien, Bulgarien, Rumænien, Polen, Østersøegnene og Finland til Troms Fylke og Finnmark i Nordnorge (Pedersen 1974). Den vestlige grænse for artens naturlige udbredelse går gennem Danmark (Hultén & Fries 1986).;;;Faurholdt 2000, Hansen 1986, Hartvig 2015, Hultén & Fries 1986, Pedersen 1974;Bestandsudviklingen for sort rævehale er stabil.;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Pedersen 1974).
8933;2018;2019;Peter Wind;Søren Grøntved;Knæbøjet rævehale er almindelig i hele landet (Hartvig 2015).;;;;;Alopecurus geniculatus;Knæbøjet rævehale;National;;L.;Poaceae;Poales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;Knæbøjet rævehale en arkæofyt. Arten er registreret i 1294 ruder i AFD (Hartvig 2015).;Knæbøjet rævehale er udbredt i Europa fra den nordlige del af Den iberiske Halvø over Frankrig, Island, De britiske Øer og Skandinavien til Hviderusland og mod syd til Norditalien og Nordbalkan (Hultén & Fries 1986).;;;Hartvig 2015, Pedersen 1974;;
8930;2018;2019;Peter Wind;Søren Grøntved;Eng-rævehale er hjemmehørende i Danmark. Eng-rævehale er registreret i 1149 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Alopecurus pratensis;Eng-rævehale;National;;L.;Poaceae;Poales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Eng-rævehale er almindelig i Danmark. Arten er muligvis kun spontan på Bornholm, mens den archaeofyt i resten af landet.
8923;2018;2019;Peter Wind;Søren Grøntved;;;Beregningen af EOO og AOO er foretaget med IUCN programmet GeoCAT. Antal lokaliteter er taget fra AFD. Artens udbredelse angives som stærkt fragmenteret idet afstanden mellem bestandene usandsynliggør spredning af genetisk materiale mellem dem.;Den samlede størrelse af læge-stokroses nationale bestand blev i 1993 opgjort til omkring 3.300 individer på 21 lokaliteter med fra ét til flere tusind individer (Wind 1993b).;;Althaea officinalis;Læge-stokrose;National;;L.;Malvaceae;Malvales;Karplanter;NT;B2a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;Stable;45;Læge-stokrose har hovedforekomst på det sydøstlige Lolland. Arten er desuden blevet registreret på små 50 lokaliteter på Als, Fyn, Falster og Sjælland (Rasmussen 1954). Arten er forsvundet fra de fleste lokaliteter på Sjælland og Fyn samt helt fra Langeland, Ærø og Als (Hartvig 2015), men den er ikke gået yderligere tilbage i forhold til statusopgørelsen i 1993 (Wind 1993b).;;True;;;Læge-stokrose en arkæofyt og forekommer især i de sydøstlige dele af Danmark. Inden for de seneste 20 år forekommer arten på 16 lokaliteter i det tidligere Storstrøms Amt, hvoraf hovedparten forekommer på Lolland, mens én ligger på Falster. Hertil kommer en lokalitet på Lolland, hvor den er udplantet (Faurholdt 2006a). Fra det øvrige land er registreret én bestand i Nordvestsjælland, to naturlige voksesteder og flere ruderale fund på Fyn (Tranberg et al. 2002, 2005) og én bestand ved Limfjorden i Nordjylland. Læge-stokrose er registreret på 28 lokaliteter fordelt på 18 ruder i AFD (Hartvig 2015).;Læge-stokrose har europæiske-mediterran-sydvestsibirisk udbredelse. Nordøstgrænsen for artens naturlige udbredelse går gennem Danmark og Skåne(Hultén & Fries 1986).;;;Hartvig 2015, Hultén & Fries 1986, Rasmussen 1954, Wind 1993b;Bestandsudviklingen antages at være stabil siden opgørelsen i Wind (1993b), også selv om der ikke er foreligger nyere opgørelser.;Angivelsen af antallet af lokaliteter, arten tidligere har været kendt på i Danmark, er fremkommet ved at optælle antallet af prikker på udbredelseskortet i TBU-afhandlingen (Rasmussen 1954).
8976;2018;2019;Peter Wind;Søren Grøntved;Sand-hjælme er hjemmehørende i Danmark. Sand-hjælme er registreret i 408 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Ammophila arenaria;Sand-hjælme;National;;(L.) Link;Poaceae;Poales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Sand-hjælme er almindelig i klitter langs Danmarks kyster. Den plantes mange steder til dæmpning af sandflugt.
8979;2018;2019;Peter Wind;Søren Grøntved;Østersø-hjælme er hjemmehørende i Danmark. Østersø-hjælme er registreret i 61 ruder i AFD (Hartvig 2015). Bestandsudvikling: Stabil.;;;;;Ammophila arenaria x Calamagrostis epigeios;Østersø-hjælme;National;;;Poaceae;Poales;Karplanter;LC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stable;;;;False;;;;;;;;;Østersø-hjælme almindelig langs kysterne i den sydlige del af Danmark, sjældnere mod nord. Arten deles i tre hybridformer, der ikke rødlistevurderes særskilt.
8974;2018;2019;Peter Wind;Søren Grøntved;;;Salepgøgeurt er hjemmehørende i Danmark. I 2015 blev salep-gøgeurt registreret på omrkring 35 lokaliteter på især Samsø, i Odsherred, Hornsherred og på Bornholm. Arten har fortsat én lokalitet på henholdsvis Lolland og Møn. 30 års optællinger af blomstrende skud viser, at antallet svinger meget fra år til år (kilde: Overvågning af danske orkidéer). Arten er i tilbagegang på grund af habitatforringelse.;25 bestande af salep-gøgeurt blev overvåget i få år eller kontinuært i perioden 1987-2015. Resultatet heraf viser ikke en ensrettet tendens, men årlige udsving skiftevis med flere eller færre antal blomstrende skud, der i første række må tilskrives naturlige svingning bl.a. afhængig af våde eller tørre forår. I perioden 2010-2018 er der blevet optalt følgende antal blomstrende skud/antal lokaliteter: 2010 1.734/11, 2011 1.801/11, 2012 2.562/5, 2013 4.024/10, 2014 655/6, 2015 3.632/11, 2016 1.429/8, 2017 1.902/10 og 2018 1.352/7. Estimatet for bestandsstørrelse er sat lavt, da der ikke foreligger tællinger af flere af de store bestande ved Saltbæk Vig og på Jægerspris Skydeterræn.;;Anacamptis morio;Salepgøgeurt;National;;(L.) R.M. Bateman, Pridgeon & M.V. Chase;Orchidaceae;Orchidales;Karplanter;NT;B2b;;Terrestrisk;Græsland og hede;Sandgræsland;;Fint/groft sand, Store sten/klipper;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;Decreasing;115;Før 1950 voksede salep-gøgeurt på 115 lokaliteter i Østjylland fra Djursland mod syd samt på Øerne. Den var angivet som hist og her på Als, Ærø, Lolland og Bornholm (Grøntved 1948). I midten af 1970’erne var den registreret på 33 lokaliteter, fortrinsvis på Samsø, Nordvestsjælland, Lolland-Falster-Møn og Bornholm (Løjtnant & Worsøe 1977). Salep-gøgeurt er siden forsvundet fra Falster (senest registreret i 1991, Christiansen 1992).;;True;;;Salep-gøgeurt er en arkæofyt. Arten er registreret i 26 ruder i AFD (Hartvig 2015).;Salep-gøgeurt har tempereret eurasisk, mediterran udbredelse. Den forekommer fra De britiske Øer i nordvest og det østlige Spanien samt Tanger-området i Nordafrika i sydvest over Frankrig, Centraleuropa, Italien, Balkan til Tyrkiet, gennem Ukraine til Kaukasus. Den har europæisk nordgrænse i Danmark, Sydsverige og De baltiske Randstater (Hultén & Fries 1986).;;Synonym: Orchis morio L.;Christiansen 1992, Grøntved 1948, Hartvig 2015, Hultén & Fries 1986, Løjtnant & Worsøe 1977;;
